,Date,Company,price,GSVI,GSVI t-1,A_GSVI,returns,returns t-1,returns^2,volatilities,volumes,Mkt-RF,SMB,HML,RMW,CMA
611,4/20/2020,BIIB,338.7000122,28,53,0,-0.083538123,0.021276576,0.006978618,0.093003625,8465900,-0.94,0.57,3.38,0.62,1.43
620,4/27/2020,BIIB,333,72,28,0,-0.101221507,0.000851637,0.010245793,0.106252374,5127200,-0.94,0.57,3.38,0.62,1.43
629,5/4/2020,BIIB,333,88,72,-0.130053128,0.027557079,0.013439751,0.000759393,0.023514394,12185300,-0.94,0.57,3.38,0.62,1.43
638,5/11/2020,BIIB,336.7099915,62,88,0.070617567,-0.181609898,0.082477697,0.032982155,0.181106322,24984900,-0.94,0.57,3.38,0.62,1.43
647,5/18/2020,BIIB,308.3900146,65,62,0.084083117,-0.049944648,0.018609227,0.002494468,0.054778479,16304100,-0.94,0.57,3.38,0.62,1.43
656,5/25/2020,BIIB,317.9500122,39,65,0.185403223,-0.101655946,-0.1479689,0.010333931,0.108238069,1543100,2.58,0.67,-0.34,-0.24,-0.1
665,6/1/2020,BIIB,305.2099915,84,39,0.36772478,0.001318576,-0.068596894,1.74E-06,0.00872432,835695200,2.58,0.67,-0.34,-0.24,-0.1
674,6/8/2020,BIIB,278.769989,47,84,0.100083459,-0.040931335,-0.01068806,0.001675374,0.050809786,37487600,2.58,0.67,-0.34,-0.24,-0.1
683,6/15/2020,BIIB,296.75,51,47,0,-0.073241663,-0.047034466,0.005364341,0.083769663,2352700,2.58,0.67,-0.34,-0.24,-0.1
692,6/22/2020,BIIB,300.5100098,33,51,-0.019418086,-0.040743074,-0.083538123,0.001659998,0.050208576,7245000,2.58,0.67,-0.34,-0.24,-0.1
701,6/29/2020,BIIB,321.0499878,79,33,0.164303051,-0.031692544,-0.101221507,0.001004417,0.036723411,5821800,2.58,0.67,-0.34,-0.24,-0.1
710,7/6/2020,BIIB,342.5499878,85,79,0,0.024072868,0.027557079,0.000579503,0.020030184,8221900,2.58,0.67,-0.34,-0.24,-0.1
719,7/13/2020,BIIB,342.5499878,64,85,0.035932009,-0.079795755,-0.181609898,0.006367363,0.079292179,17948400,2.58,0.67,-0.34,-0.24,-0.1
728,7/20/2020,BIIB,297.7999878,74,64,0.115831816,-0.045560897,-0.049944648,0.002075795,0.050394728,18955500,2.58,0.67,-0.34,-0.24,-0.1
737,7/27/2020,BIIB,293.0899963,35,74,0.209720531,0.028325992,-0.101655946,0.000802362,0.021743869,1543100,-0.54,1.03,3.4,0.75,1.57
746,8/3/2020,BIIB,314.019989,88,35,0,-0.003217156,0.001318576,1.04E-05,0.013260052,835695200,-0.54,1.03,3.4,0.75,1.57
755,8/10/2020,BIIB,314.019989,48,88,0.070617567,0.007376902,-0.040931335,5.44E-05,0.002501549,37487600,-0.54,1.03,3.4,0.75,1.57
764,8/17/2020,BIIB,316.6000061,48,48,0.021053409,0.019894195,-0.073241663,0.000395779,0.009366195,2352700,-0.54,1.03,3.4,0.75,1.57
773,8/24/2020,BIIB,316.6000061,27,48,-0.060624622,0.00459042,-0.040743074,2.11E-05,0.004875082,7245000,-0.54,1.03,3.4,0.75,1.57
782,8/31/2020,BIIB,304.5299988,74,27,0,0.002688968,-0.031692544,7.23E-06,0.002341899,5821800,-0.54,1.03,3.4,0.75,1.57
791,9/7/2020,BIIB,307.0899963,78,74,-0.065382759,0.024985427,0.024072868,0.000624272,0.020942743,8221900,-0.54,1.03,3.4,0.75,1.57
800,9/14/2020,BIIB,306.7200012,66,78,0,0.00962039,-0.079795755,9.26E-05,0.010123966,17948400,-0.54,1.03,3.4,0.75,1.57
809,9/21/2020,BIIB,279.269989,58,66,0.09531018,0.004423226,-0.045560897,1.96E-05,0.000410605,18955500,-0.54,1.03,3.4,0.75,1.57
818,9/28/2020,BIIB,271,37,58,-0.033901552,0.022991654,0.028325992,0.000528616,0.016409531,1866800,0.68,0,-0.83,0.45,-0.14
827,10/5/2020,BIIB,258.6600037,84,37,0,-0.00863005,-0.003217156,7.45E-05,0.018672947,1063638000,0.68,0,-0.83,0.45,-0.14
836,10/12/2020,BIIB,265.1199951,44,84,0,0.004974915,0.007376902,2.47E-05,0.004903536,33612100,0.68,0,-0.83,0.45,-0.14
845,10/19/2020,BIIB,278.8800049,50,44,-0.065957968,0.018045701,0.019894195,0.000325647,0.007517701,2512800,0.68,0,-0.83,0.45,-0.14
854,10/26/2020,BIIB,281.8800049,24,50,-0.019802627,-0.045374119,0.00459042,0.002058811,0.054839621,9038000,0.68,0,-0.83,0.45,-0.14
863,11/2/2020,BIIB,272.3299866,74,24,-0.117783036,-0.024963006,0.002688968,0.000623152,0.029993873,7994800,0.68,0,-0.83,0.45,-0.14
872,11/9/2020,BIIB,274.6900024,78,74,-0.026668247,0.006326655,0.024985427,4.00E-05,0.002283971,7926300,0.68,0,-0.83,0.45,-0.14
881,11/16/2020,BIIB,305.7099915,77,78,0,-0.025992412,0.00962039,0.000675605,0.025488835,16836000,0.68,0,-0.83,0.45,-0.14
890,11/23/2020,BIIB,305.7099915,54,77,0.216671037,0.015724394,0.004423226,0.000247257,0.010890563,13940300,0.68,0,-0.83,0.45,-0.14
899,11/30/2020,BIIB,289.4500122,30,54,-0.071458964,0.056098974,0.022991654,0.003147095,0.049516851,1866800,0.49,-1.38,-2.14,0.2,-0.43
908,12/7/2020,BIIB,289.4500122,89,30,-0.15415068,0.010116183,-0.00863005,0.000102337,7.33E-05,1063638000,0.49,-1.38,-2.14,0.2,-0.43
917,12/14/2020,BIIB,277.0700073,40,89,0.057819571,0.1133038,0.004974915,0.012837751,0.103425349,33612100,0.49,-1.38,-2.14,0.2,-0.43
926,12/21/2020,BIIB,281.4599915,51,40,-0.09531018,0.133606747,0.018045701,0.017850763,0.123078747,2512800,0.49,-1.38,-2.14,0.2,-0.43
935,12/28/2020,BIIB,276,23,51,0,-0.02847214,-0.045374119,0.000810663,0.037937642,9038000,0.49,-1.38,-2.14,0.2,-0.43
944,1/4/2021,BIIB,269.9100037,70,23,-0.042559614,0.028314306,-0.024963006,0.0008017,0.02328344,7994800,0.49,-1.38,-2.14,0.2,-0.43
953,1/11/2021,BIIB,274.480011,71,70,-0.055569851,0.046527482,0.006326655,0.002164807,0.042484798,7926300,0.49,-1.38,-2.14,0.2,-0.43
962,1/18/2021,BIIB,273.2799988,65,71,-0.09402895,-0.21043673,-0.025992412,0.044283617,0.209933154,16836000,0.49,-1.38,-2.14,0.2,-0.43
971,1/25/2021,BIIB,277.6400146,49,65,0.015504187,0.033657937,0.015724394,0.001132857,0.028824105,13940300,0.49,-1.38,-2.14,0.2,-0.43
980,2/1/2021,BIIB,286.5400085,24,49,-0.168622712,0.025591168,0.056098974,0.000654908,0.019009045,2336600,-0.43,-2.16,0.23,0.68,0.05
989,2/8/2021,BIIB,280.0100098,85,24,-0.223143551,0.014659784,0.010116183,0.000214909,0.004616888,1167976600,-0.43,-2.16,0.23,0.68,0.05
998,2/15/2021,BIIB,265,53,85,0,0.095423279,0.1133038,0.009105602,0.085544829,50877600,-0.43,-2.16,0.23,0.68,0.05
1007,2/22/2021,BIIB,252.0700073,56,53,0.120144312,0.018103543,0.133606747,0.000327738,0.007575543,4536900,-0.43,-2.16,0.23,0.68,0.05
1016,3/1/2021,BIIB,328.8999939,22,56,0.093526058,0.046430335,-0.02847214,0.002155776,0.036964834,8620400,-0.43,-2.16,0.23,0.68,0.05
1025,3/8/2021,BIIB,248.5899963,72,22,-0.087011377,0.053873452,0.028314306,0.002902349,0.048842585,10200300,-0.43,-2.16,0.23,0.68,0.05
1034,3/15/2021,BIIB,248.5899963,96,72,-0.027398974,-0.017221544,0.046527482,0.000296582,0.021264228,11686900,-0.43,-2.16,0.23,0.68,0.05
1043,3/22/2021,BIIB,244.1499939,59,96,0.157628944,0.051796483,-0.21043673,0.002682876,0.052300059,15546500,-0.43,-2.16,0.23,0.68,0.05
1052,3/29/2021,BIIB,243.7799988,43,59,-0.081345639,0.020599829,0.033657937,0.000424353,0.015765998,20539700,-0.43,-2.16,0.23,0.68,0.05
1061,4/5/2021,BIIB,245.8699951,22,43,-0.299242895,0.041339143,0.025591168,0.001708925,0.03475702,1841500,1.27,-0.7,-0.4,0.81,0
1070,4/12/2021,BIIB,241.4299927,91,22,-0.310154928,0.078164773,0.014659784,0.006109732,0.068121876,771441800,1.27,-0.7,-0.4,0.81,0
1079,4/19/2021,BIIB,249.6199951,51,91,0.05651221,-0.018614812,0.095423279,0.000346511,0.028493263,57076200,1.27,-0.7,-0.4,0.81,0
1088,4/26/2021,BIIB,248.8899994,54,51,0.081678031,-0.00437302,0.018103543,1.91E-05,0.01490102,3745600,1.27,-0.7,-0.4,0.81,0
1097,5/3/2021,BIIB,244.8600006,24,54,0.057158414,0.010435792,0.046430335,0.000108906,0.00097029,5758600,1.27,-0.7,-0.4,0.81,0
1106,5/10/2021,BIIB,252.5399933,74,24,0,0.047027474,0.053873452,0.002211583,0.041996607,6984500,1.27,-0.7,-0.4,0.81,0
1115,5/17/2021,BIIB,275.8399963,94,74,0,0.000211216,-0.017221544,4.46E-08,0.003831468,8905700,1.27,-0.7,-0.4,0.81,0
1124,5/24/2021,BIIB,269.4400024,58,94,0.100643526,-0.000136554,0.051796483,1.86E-08,0.000367022,11276600,1.27,-0.7,-0.4,0.81,0
1133,5/31/2021,BIIB,282.6099854,45,58,-0.098440073,0.005347942,0.020599829,2.86E-05,0.000514111,13843200,1.27,-0.7,-0.4,0.81,0
1142,6/7/2021,BIIB,265.0899963,27,45,-0.182321557,0.019524486,0.041339143,0.000381206,0.012942363,1841500,-0.04,-0.35,0.39,0.56,0.11
1151,6/14/2021,BIIB,278.0299988,89,27,-0.105360516,0.008684017,0.078164773,7.54E-05,0.00135888,771441800,-0.04,-0.35,0.39,0.56,0.11
1160,6/21/2021,BIIB,278.0299988,46,89,0.011299555,-0.038003458,-0.018614812,0.001444263,0.047881909,57076200,-0.04,-0.35,0.39,0.56,0.11
1169,6/28/2021,BIIB,278.0299988,53,46,-0.021506205,0.017765946,-0.00437302,0.000315629,0.007237946,3745600,-0.04,-0.35,0.39,0.56,0.11
1178,7/5/2021,BIIB,278.3500061,28,53,0.038466281,0.040687118,0.010435792,0.001655442,0.031221616,5758600,-0.04,-0.35,0.39,0.56,0.11
1187,7/12/2021,BIIB,272.8800049,72,28,0.15415068,0.008666162,0.047027474,7.51E-05,0.003635295,6984500,-0.04,-0.35,0.39,0.56,0.11
1196,7/19/2021,BIIB,270.7099915,77,72,-0.027398974,0.018306908,0.000211216,0.000335143,0.014264224,8905700,-0.04,-0.35,0.39,0.56,0.11
1205,7/26/2021,BIIB,266.1300049,61,77,-0.012903405,-0.0282086,-0.000136554,0.000795725,0.027705024,11276600,-0.04,-0.35,0.39,0.56,0.11
1214,8/2/2021,BIIB,267.0700073,39,61,-0.048009219,-0.010787391,0.005347942,0.000116368,0.015621222,13843200,-0.04,-0.35,0.39,0.56,0.11
1223,8/9/2021,BIIB,276.6300049,25,39,-0.228258652,-0.005900781,0.019524486,3.48E-05,0.012482904,2337200,-0.69,-0.51,0.82,0.43,0.45
1232,8/16/2021,BIIB,278.7099915,68,25,-0.076961041,0.001191922,0.008684017,1.42E-06,0.008850974,944587000,-0.69,-0.51,0.82,0.43,0.45
1241,8/23/2021,BIIB,268.1700134,45,68,-0.257829109,0.008414398,-0.038003458,7.08E-05,0.001464053,43056600,-0.69,-0.51,0.82,0.43,0.45
1250,8/30/2021,BIIB,270.3099976,56,45,-0.021978907,0.038315444,0.017765946,0.001468073,0.027787444,4079900,-0.69,-0.51,0.82,0.43,0.45
1259,9/6/2021,BIIB,270.3099976,35,56,0.055059777,-0.016925475,0.040687118,0.000286472,0.026390976,5618300,-0.69,-0.51,0.82,0.43,0.45
1268,9/13/2021,BIIB,262.6300049,84,35,0.377294231,-0.016425523,0.008666162,0.000269798,0.02145639,8257500,-0.69,-0.51,0.82,0.43,0.45
1277,9/20/2021,BIIB,267.3299866,72,84,0.126751706,0.015020849,0.018306908,0.000225626,0.010978165,12414100,-0.69,-0.51,0.82,0.43,0.45
1286,9/27/2021,BIIB,274.0400085,75,72,-0.080042708,0.03397337,-0.0282086,0.00115419,0.034476946,11768300,-0.69,-0.51,0.82,0.43,0.45
1295,10/4/2021,BIIB,274.0400085,35,75,0.143100844,-0.003076574,-0.010787391,9.47E-06,0.007910405,15452300,-0.69,-0.51,0.82,0.43,0.45
1304,10/11/2021,BIIB,280.2099915,24,35,-0.251314428,-0.016463864,-0.005900781,0.000271059,0.023045987,1939900,0.38,0.71,-0.63,-0.95,-0.6
1313,10/18/2021,BIIB,280.2099915,72,24,-0.040821995,-0.021522393,0.001191922,0.000463213,0.03156529,847212600,0.38,0.71,-0.63,-0.95,-0.6
1322,10/25/2021,BIIB,283.1900024,67,72,-0.165985137,-0.016070861,0.008414398,0.000258273,0.025949312,37816500,0.38,0.71,-0.63,-0.95,-0.6
1331,11/1/2021,BIIB,267.480011,52,67,0.376051223,-0.034589992,0.038315444,0.001196468,0.045117992,3831400,0.38,0.71,-0.63,-0.95,-0.6
1340,11/8/2021,BIIB,286.1400146,27,52,-0.019048195,0.028781995,-0.016925475,0.000828403,0.019316494,4618300,0.38,0.71,-0.63,-0.95,-0.6
1349,11/15/2021,BIIB,396.6400146,77,27,0.117783036,-0.011444607,-0.016425523,0.000130979,0.016475474,5151100,0.38,0.71,-0.63,-0.95,-0.6
1358,11/22/2021,BIIB,388.4400024,71,77,0.039740329,-0.046344953,0.015020849,0.002147855,0.050387637,9214000,0.38,0.71,-0.63,-0.95,-0.6
1367,11/29/2021,BIIB,347.9299927,61,71,-0.081125545,-0.049213448,0.03397337,0.002421963,0.048709872,12865900,0.38,0.71,-0.63,-0.95,-0.6
1376,12/6/2021,BIIB,348.7200012,45,61,0,-0.037546857,-0.003076574,0.001409766,0.042380688,13201100,0.38,0.71,-0.63,-0.95,-0.6
1385,12/13/2021,BIIB,358.1600037,39,45,0,-0.095425043,-0.016463864,0.009105939,0.102007166,2375100,0.27,0.52,1.68,0.7,1.35
1394,12/20/2021,BIIB,324.6199951,66,39,0.444685821,-0.009554091,-0.021522393,9.13E-05,0.019596987,640562200,0.27,0.52,1.68,0.7,1.35
1403,12/27/2021,BIIB,325.3999939,47,66,-0.252996514,0.001806748,-0.016070861,3.26E-06,0.008071703,37739300,0.27,0.52,1.68,0.7,1.35
2,1/7/2019,BKNG,1717.550049,55,47,0,0.016025861,-0.034589992,0.000256828,0.005497861,3901700,0.27,0.52,1.68,0.7,1.35
9,1/14/2019,BKNG,1665.890015,26,55,0.018349139,-0.078475878,0.028781995,0.006158463,0.08794138,8452100,0.27,0.52,1.68,0.7,1.35
16,1/21/2019,BKNG,1760.26001,80,26,0,-0.021293216,-0.011444607,0.000453401,0.026324083,6105100,0.27,0.52,1.68,0.7,1.35
23,1/28/2019,BKNG,1802.199951,73,80,0.077961541,0.041380125,-0.046344953,0.001712315,0.037337441,11653800,0.27,0.52,1.68,0.7,1.35
30,2/4/2019,BKNG,1836.959961,62,73,0,-0.093528848,-0.049213448,0.008747645,0.093025271,15646600,0.27,0.52,1.68,0.7,1.35
37,2/11/2019,BKNG,1871.089966,41,62,0.016260521,0.026417301,-0.037546857,0.000697874,0.02158347,13816000,0.27,0.52,1.68,0.7,1.35
44,2/18/2019,BKNG,1933.569946,24,41,-0.047628049,-0.017940843,-0.095425043,0.000321874,0.024522966,2145100,-1.22,-0.87,1.93,0.51,1.25
51,2/25/2019,BKNG,1910.52002,71,24,0,-0.021424476,-0.009554091,0.000459008,0.031467373,548575100,-1.22,-0.87,1.93,0.51,1.25
58,3/4/2019,BKNG,1714.079956,49,71,-0.013986242,-0.063020268,0.001806748,0.003971554,0.072898719,30756200,-1.22,-0.87,1.93,0.51,1.25
65,3/11/2019,BKNG,1714.079956,50,49,0,-0.016550556,0.016025861,0.000273921,0.027078556,3113400,-1.22,-0.87,1.93,0.51,1.25
72,3/18/2019,BKNG,1715.819946,21,50,-0.076961041,-0.021352794,-0.078475878,0.000455942,0.030818295,6217800,-1.22,-0.87,1.93,0.51,1.25
79,3/25/2019,BKNG,1715.819946,74,21,-0.2135741,-0.028863022,-0.021293216,0.000833074,0.033893889,6111200,-1.22,-0.87,1.93,0.51,1.25
86,4/1/2019,BKNG,1752.170044,74,74,0,-0.001283598,0.041380125,1.65E-06,0.005326283,11254900,-1.22,-0.87,1.93,0.51,1.25
93,4/8/2019,BKNG,1752.170044,60,74,0,-0.028273782,-0.093528848,0.000799407,0.027770206,7953500,-1.22,-0.87,1.93,0.51,1.25
100,4/15/2019,BKNG,1721.589966,48,60,-0.016529302,-0.049868539,0.026417301,0.002486871,0.05470237,20420600,-1.22,-0.87,1.93,0.51,1.25
107,4/22/2019,BKNG,1744.910034,23,48,0.110000895,0.011542188,-0.017940843,0.000133222,0.004960065,1968600,-0.18,0.53,0.82,-0.21,0.54
114,4/29/2019,BKNG,1769.449951,69,23,-0.042559614,-0.01597627,-0.021424476,0.000255241,0.026019167,881222300,-0.18,0.53,0.82,-0.21,0.54
121,5/6/2019,BKNG,1833.069946,49,69,-0.028573372,0.030220468,-0.063020268,0.000913277,0.020342017,33274000,-0.18,0.53,0.82,-0.21,0.54
128,5/13/2019,BKNG,1844.310059,48,49,0,-0.013271635,-0.016550556,0.000176136,0.023799635,4203700,-0.18,0.53,0.82,-0.21,0.54
135,5/20/2019,BKNG,1868,20,48,-0.099090903,0.039490762,-0.021352794,0.00155952,0.03002526,12819500,-0.18,0.53,0.82,-0.21,0.54
142,5/27/2019,BKNG,1824.069946,77,20,-0.262364264,0.014482339,-0.028863022,0.000209738,0.009451472,9701700,-0.18,0.53,0.82,-0.21,0.54
149,6/3/2019,BKNG,1829.849976,70,77,0,0.003282724,-0.001283598,1.08E-05,0.00075996,10026000,-0.18,0.53,0.82,-0.21,0.54
156,6/10/2019,BKNG,1787.290039,52,70,-0.041964199,0.017672212,-0.028273782,0.000312307,0.018175788,25765400,-0.18,0.53,0.82,-0.21,0.54
163,6/17/2019,BKNG,1708.47998,44,52,-0.159630146,0.063133885,-0.049868539,0.003985887,0.058300054,11253100,-0.18,0.53,0.82,-0.21,0.54
170,6/24/2019,BKNG,1656.219971,20,44,0,0.02298812,0.011542188,0.000528454,0.016405996,2373900,0.92,-0.53,-0.63,0.33,-0.43
177,7/1/2019,BKNG,1778.290039,69,20,-0.182321557,-0.006558972,-0.01597627,4.30E-05,0.016601868,519569600,0.92,-0.53,-0.63,0.33,-0.43
184,7/8/2019,BKNG,1778.290039,42,69,0,0.071022012,0.030220468,0.005044126,0.061143561,28959300,0.92,-0.53,-0.63,0.33,-0.43
191,7/15/2019,BKNG,1778.290039,48,42,-0.112477983,0.055160064,-0.013271635,0.003042633,0.044632064,2187900,0.92,-0.53,-0.63,0.33,-0.43
198,7/22/2019,BKNG,1775.5,20,48,-0.080042708,0.042157141,0.039490762,0.001777225,0.032691639,10578900,0.92,-0.53,-0.63,0.33,-0.43
205,7/29/2019,BKNG,1880,76,20,-0.262364264,0.01473048,0.014482339,0.000216987,0.009699613,6592600,0.92,-0.53,-0.63,0.33,-0.43
212,8/5/2019,BKNG,1874.709961,73,76,-0.013072082,0.003782297,0.003282724,1.43E-05,0.000260387,7146400,0.92,-0.53,-0.63,0.33,-0.43
219,8/12/2019,BKNG,1924.75,65,73,0,0.034943967,0.017672212,0.001221081,0.035447543,12175700,0.92,-0.53,-0.63,0.33,-0.43
226,8/19/2019,BKNG,1882.47998,49,65,0.063513406,0.032352528,0.063133885,0.001046686,0.027518697,13656500,0.92,-0.53,-0.63,0.33,-0.43
233,8/26/2019,BKNG,1882.089966,18,49,0.107630664,0.002482553,0.02298812,6.16E-06,0.00409957,1961500,-0.03,0.03,-0.02,0.02,0.04
240,9/2/2019,BKNG,1966.849976,70,18,-0.287682072,0.01021964,-0.006558972,0.000104441,0.000176744,684467100,-0.03,0.03,-0.02,0.02,0.04
247,9/9/2019,BKNG,1846.079956,40,70,0.014388737,0.012375157,0.071022012,0.000153145,0.002496706,33968800,-0.03,0.03,-0.02,0.02,0.04
254,9/16/2019,BKNG,1917.689941,49,40,-0.161268148,0.011525282,0.055160064,0.000132832,0.000997283,4452100,-0.03,0.03,-0.02,0.02,0.04
261,9/23/2019,BKNG,1922.189941,33,49,-0.020202707,-0.032235537,0.042157141,0.00103913,0.041701039,11054000,-0.03,0.03,-0.02,0.02,0.04
268,9/30/2019,BKNG,1898.670044,75,33,0.238411023,-0.003785181,0.01473048,1.43E-05,0.008816048,6180400,-0.03,0.03,-0.02,0.02,0.04
275,10/7/2019,BKNG,1966.410034,71,75,-0.026317308,0.008635178,0.003782297,7.46E-05,0.004592494,14691400,-0.03,0.03,-0.02,0.02,0.04
282,10/14/2019,BKNG,1967.630005,69,71,-0.013986242,-0.016852882,0.034943967,0.00028402,0.016349305,23864200,-0.03,0.03,-0.02,0.02,0.04
289,10/21/2019,BKNG,1967.630005,35,69,0.10697212,0.005936147,0.032352528,3.52E-05,0.001102316,13827900,-0.03,0.03,-0.02,0.02,0.04
296,10/28/2019,BKNG,2063.899902,16,35,-0.228841572,-0.006990506,0.002482553,4.89E-05,0.013572629,2303000,0.07,0.87,-1.19,-0.52,-0.66
303,11/4/2019,BKNG,2063.899902,97,16,-0.362905494,0.011530685,0.01021964,0.000132957,0.001487788,609571800,0.07,0.87,-1.19,-0.52,-0.66
310,11/11/2019,BKNG,2031.569946,41,97,0.326215736,-0.021904216,0.012375157,0.000479795,0.031782667,49008800,0.07,0.87,-1.19,-0.52,-0.66
317,11/18/2019,BKNG,1944.25,56,41,-0.136575535,0.01989451,0.011525282,0.000395792,0.00936651,5984400,0.07,0.87,-1.19,-0.52,-0.66
324,11/25/2019,BKNG,1983.199951,21,56,0.113328685,0.077533088,-0.032235537,0.00601138,0.068067587,10524400,0.07,0.87,-1.19,-0.52,-0.66
331,12/2/2019,BKNG,1977.180054,68,21,0,-0.025859944,-0.003785181,0.000668737,0.030890811,7839800,0.07,0.87,-1.19,-0.52,-0.66
338,12/9/2019,BKNG,2013.530029,70,68,-0.111225635,0.009713908,0.008635178,9.44E-05,0.005671224,11999900,0.07,0.87,-1.19,-0.52,-0.66
345,12/16/2019,BKNG,2055.929932,74,70,-0.014184635,-0.027846724,-0.016852882,0.00077544,0.027343148,16987700,0.07,0.87,-1.19,-0.52,-0.66
352,12/23/2019,BKNG,2032.02002,51,74,0.176930708,0.012125752,0.005936147,0.000147034,0.007291921,16328000,0.07,0.87,-1.19,-0.52,-0.66
359,12/30/2019,BKNG,1879.189941,18,51,0.125163143,-0.014943815,-0.006990506,0.000223318,0.021525939,2303000,0.13,-0.86,-1.49,-0.16,-0.72
366,1/6/2020,BKNG,1848.819946,98,18,-0.105360516,0.024127528,0.011530685,0.000582138,0.014084632,609571800,0.13,-0.86,-1.49,-0.16,-0.72
373,1/13/2020,BKNG,1877.530029,44,98,0.336472237,-0.041714771,-0.021904216,0.001740122,0.051593221,49008800,0.13,-0.86,-1.49,-0.16,-0.72
380,1/20/2020,BKNG,1904.030029,61,44,0,-0.037955029,0.01989451,0.001440584,0.048483029,5984400,0.13,-0.86,-1.49,-0.16,-0.72
387,1/27/2020,BKNG,1930.27002,25,61,0.198850859,0.088062355,0.077533088,0.007754978,0.078596854,10524400,0.13,-0.86,-1.49,-0.16,-0.72
394,2/3/2020,BKNG,1930.27002,76,25,0.174353387,0.001692204,-0.025859944,2.86E-06,0.003338663,7839800,0.13,-0.86,-1.49,-0.16,-0.72
401,2/10/2020,BKNG,1930.27002,70,76,0,-0.034393915,0.009713908,0.001182941,0.038436599,11999900,0.13,-0.86,-1.49,-0.16,-0.72
408,2/17/2020,BKNG,1973.599976,72,70,-0.014184635,-0.007218736,-0.027846724,5.21E-05,0.00671516,16987700,0.13,-0.86,-1.49,-0.16,-0.72
415,2/24/2020,BKNG,2023.26001,40,72,0.102278849,-0.032811722,0.012125752,0.001076609,0.037645553,16328000,0.13,-0.86,-1.49,-0.16,-0.72
422,3/2/2020,BKNG,2072.540039,19,40,-0.09531018,0.035712314,-0.014943815,0.001275369,0.029130191,2107900,1.41,0.85,1.09,0.08,0.74
429,3/9/2020,BKNG,2065.47998,79,19,0,0.020109141,0.024127528,0.000404378,0.010066244,589577900,1.41,0.85,1.09,0.08,0.74
436,3/16/2020,BKNG,2086.899902,44,79,0.106767975,0.037099511,-0.041714771,0.001376374,0.02722106,45154700,1.41,0.85,1.09,0.08,0.74
443,3/23/2020,BKNG,2054.689941,64,44,0,0.022310271,-0.037955029,0.000497748,0.011782271,4913600,1.41,0.85,1.09,0.08,0.74
450,3/30/2020,BKNG,1962.959961,16,64,0.246860078,-0.007040011,0.088062355,4.96E-05,0.016505512,8472000,1.41,0.85,1.09,0.08,0.74
457,4/6/2020,BKNG,1830.550049,75,16,-0.271933715,0.037977387,0.001692204,0.001442282,0.03294652,8567800,1.41,0.85,1.09,0.08,0.74
464,4/13/2020,BKNG,1909.589966,70,75,0,0.022857587,-0.034393915,0.000522469,0.018814903,8230700,1.41,0.85,1.09,0.08,0.74
471,4/20/2020,BKNG,1990.959961,58,70,0,0.08385806,-0.007218736,0.007032174,0.084361636,14817600,1.41,0.85,1.09,0.08,0.74
478,4/27/2020,BKNG,1928.719971,49,58,-0.113944259,0.033169638,-0.032811722,0.001100225,0.028335807,16642400,1.41,0.85,1.09,0.08,0.74
485,5/4/2020,BKNG,1695.660034,19,49,0.020619287,0.028499949,0.035712314,0.000812247,0.021917826,1670100,0.1,-1.01,-1.55,-0.1,-0.6
492,5/11/2020,BKNG,1612.089966,77,19,0,0.050180857,0.020109141,0.002518118,0.04013796,389493400,0.1,-1.01,-1.55,-0.1,-0.6
499,5/18/2020,BKNG,1612.089966,44,77,0,0.014361473,0.037099511,0.000206252,0.004483022,40831400,0.1,-1.01,-1.55,-0.1,-0.6
506,5/25/2020,BKNG,1612.089966,61,44,0,0.001936242,0.022310271,3.75E-06,0.008591757,3013600,0.1,-1.01,-1.55,-0.1,-0.6
513,6/1/2020,BKNG,1421.329956,21,61,0.085522173,-0.007470508,-0.007040011,5.58E-05,0.01693601,12584500,0.1,-1.01,-1.55,-0.1,-0.6
520,6/8/2020,BKNG,1177.430054,75,21,0,0.030693994,0.037977387,0.000942121,0.025663127,5547600,0.1,-1.01,-1.55,-0.1,-0.6
527,6/15/2020,BKNG,1255.150024,69,75,0,0.020660624,0.022857587,0.000426861,0.01661794,7485300,0.1,-1.01,-1.55,-0.1,-0.6
534,6/22/2020,BKNG,1230.680054,60,69,-0.014388737,-0.029751293,0.08385806,0.000885139,0.029247717,27543200,0.1,-1.01,-1.55,-0.1,-0.6
541,6/29/2020,BKNG,1420.640015,47,60,-0.080042708,0.017793716,0.033169638,0.000316616,0.012959885,13539200,0.1,-1.01,-1.55,-0.1,-0.6
548,7/6/2020,BKNG,1470.869995,20,47,0,0.000989878,0.028499949,9.80E-07,0.005592245,1670100,0.01,-0.01,0.05,-0.04,0.04
555,7/13/2020,BKNG,1362.77002,70,20,0.051293294,0.036135364,0.050180857,0.001305765,0.026092468,389493400,0.01,-0.01,0.05,-0.04,0.04
562,7/20/2020,BKNG,1448.790039,43,70,-0.09531018,-0.023878742,0.014361473,0.000570194,0.033757193,40831400,0.01,-0.01,0.05,-0.04,0.04
569,7/27/2020,BKNG,1430.829956,63,43,0,0.005540673,0.001936242,3.07E-05,0.004987327,3013600,0.01,-0.01,0.05,-0.04,0.04
576,8/3/2020,BKNG,1384.310059,24,63,0.032260862,0.022283417,-0.007470508,0.000496551,0.012817915,12584500,0.01,-0.01,0.05,-0.04,0.04
