Date,Company,GSVI,GSVI_lag1,AGSVI,R,R_lag1,Volatility,Volume_lag1,Volume,Mkt_RF,SMB,HML,RMW,CMA
22-07-2019,SIRI,36,52,0,0.007168483,0.046006273,0.002116577,14000000,127607400,0.11,0.54,-1.33,-0.47,-0.67
22-07-2019,SNPS,19,59,0,-0.007612343,0.016097981,0.000259145,30097300,7225500,0.57,0.11,-0.48,0.16,-0.28
22-07-2019,SPLK,55,51,-0.038466281,-0.284297978,-0.087576182,0.007669588,16389900,105737200,-11.93,-1.13,0.19,-0.17,0.92
22-07-2019,SWKS,63,61,-0.048009219,0.029804321,-0.014936778,0.000223107,61975900,4279800,0.9,0.24,-1.51,0.07,-0.23
22-07-2019,TEAM,54,56,0,-0.017282462,0.012539337,0.000157235,22043700,154520900,-0.31,0.17,-1.69,-0.01,-0.9
22-07-2019,TMUS,28,59,-0.081345639,-0.017612938,-0.0363946,0.001324567,47571500,4045000,0.38,0.71,-0.63,-0.95,-0.6
22-07-2019,TSLA,33,57,0.054067221,0.013245214,-0.053540755,0.002866612,21439700,136833700,0.19,0.27,1.38,-0.09,1.19
22-07-2019,TXN,26,16,2.772588722,0.026668303,0.012965724,0.00016811,2229000,3534900,0.69,0.26,-0.77,0.13,-0.39
22-07-2019,VRSK,30,25,0.040821995,0.0099163,0.009466673,8.96179E-05,4966500,21619000,-0.59,-0.5,-0.09,0.02,-0.22
22-07-2019,VRSN,23,56,0.018018506,0.004184753,0.008259798,6.82243E-05,7964100,21809200,-0.33,0.08,0.26,-0.12,-0.1
22-07-2019,VRTX,59,59,0,0.033750807,0.024190401,0.000585176,7073000,2204700,0.02,-0.48,-2.72,-0.29,-0.8
22-07-2019,WBA,28,77,0.94260804,-0.03025879,-0.213374826,0.045528816,4313500,9737700,-1.49,0.49,0.19,-0.43,-0.22
22-07-2019,WDAY,52,24,-0.189242,-0.00626883,-0.005952871,3.54367E-05,22564800,5924600,0.49,-1.38,-2.14,0.2,-0.43
22-07-2019,XEL,19,46,0.044451763,-0.009138803,-0.015048223,0.000226449,12116500,8744800,1.11,0.8,-0.66,-1.44,-0.75
29-07-2019,AAPL,19,58,4.060443011,0.111225631,0.054345916,0.002953479,13652200,363997900,-0.75,0.19,0.47,0.04,0.11
29-07-2019,ADBE,44,59,-0.112117298,-0.026797264,-0.024766436,0.000613376,15271100,20988800,0.03,0.02,0.06,-0.02,0.02
29-07-2019,ADI,13,5,0,-0.036549098,0.009086716,8.25684E-05,21407900,6573700,-0.04,0.05,0.46,0.22,0.38
29-07-2019,ADP,16,66,0,-0.068850987,-0.011453558,0.000131184,8735400,385245000,-1.54,0.2,-0.21,-0.38,0
29-07-2019,ADSK,31,38,-0.075985907,0.002250443,0.011183015,0.00012506,11969000,29090900,0.06,-0.01,0.08,-0.1,-0.07
29-07-2019,AEP,11,7,0,-0.004381532,0.016789855,0.000281899,13852700,8678200,-1.19,-2.15,-2.37,0.29,-0.94
29-07-2019,ALGN,13,75,-0.039220713,-0.080186429,0.05061856,0.002562239,13428900,266140300,0.25,-0.45,-0.58,0.39,0.7
29-07-2019,AMAT,32,25,-0.148420005,0.006221471,-0.006168674,3.80525E-05,7560900,16372900,0.92,-0.53,-0.63,0.33,-0.43
29-07-2019,AMD,14,6,-0.15415068,-0.028655487,0.001266683,1.60449E-06,18992700,3982200,-1.87,-0.49,0.25,0.82,0.48
29-07-2019,AMGN,32,69,4.234106505,0.003057397,0.092990841,0.008647297,450006400,58690900,-0.75,0.19,0.47,0.04,0.11
29-07-2019,AMZN,63,45,0.548565952,-0.001924674,-0.078180166,0.006112138,10447400,6983000,0.03,0.02,0.06,-0.02,0.02
29-07-2019,ANSS,47,67,0.077558234,-0.037907095,-0.010265303,0.000105376,14189800,8584300,-0.04,0.05,0.46,0.22,0.38
29-07-2019,ASML,37,64,0.015748357,-0.066863774,-0.013616526,0.00018541,388122000,45895000,-1.54,0.2,-0.21,-0.38,0
29-07-2019,ATVI,63,25,-0.182321557,0.071923869,0.080042695,0.006406833,12899500,6648500,0.06,-0.01,0.08,-0.1,-0.07
29-07-2019,BIDU,55,69,0.044451763,-0.012522606,0.009706697,9.422E-05,16746800,14182000,-1.19,-2.15,-2.37,0.29,-0.94
29-07-2019,BIIB,64,64,0.015748357,-0.095140924,0.0304602,0.000927824,665196000,32271500,0.25,-0.45,-0.58,0.39,0.7
29-07-2019,BKNG,76,20,-0.262364264,0.01473048,0.014482339,0.000209738,10578900,6592600,0.92,-0.53,-0.63,0.33,-0.43
29-07-2019,CDNS,47,61,-0.016260521,0.040056745,0.009254455,8.56449E-05,39104500,10904900,-1.87,-0.49,0.25,0.82,0.48
29-07-2019,CDW,42,52,3.951243719,-0.00072888,0.01541881,0.00023774,4946400,9676600,-0.75,0.19,0.47,0.04,0.11
29-07-2019,CERN,42,67,0,-0.003015771,-0.004126298,1.70263E-05,5865100,1942000,0.03,0.02,0.06,-0.02,0.02
29-07-2019,CHKP,44,86,0.670157662,-0.031180165,0.0022314,4.97915E-06,22714300,30616900,-0.04,0.05,0.46,0.22,0.38
29-07-2019,CHTR,36,45,0.068992871,-0.035959815,-0.018627488,0.000346983,5511800,8546400,-1.54,0.2,-0.21,-0.38,0
29-07-2019,CMCSA,42,78,0.052643733,0.0299239,0.05654505,0.003197343,6484800,2390800,0.06,-0.01,0.08,-0.1,-0.07
29-07-2019,COST,50,44,-0.044451763,0.04115872,-0.000952645,9.07532E-07,14977100,14927800,-1.19,-2.15,-2.37,0.29,-0.94
29-07-2019,CPRT,44,32,0,0.002624826,-0.003872312,1.49948E-05,2885800,5732500,0.25,-0.45,-0.58,0.39,0.7
29-07-2019,CSCO,41,66,-0.044451763,0.014559329,-0.027319059,0.000746331,4065800,1517800,0.92,-0.53,-0.63,0.33,-0.43
29-07-2019,CSX,38,47,0.088947486,-0.030179036,-0.080686013,0.006510233,14367700,8411800,-1.87,-0.49,0.25,0.82,0.48
29-07-2019,CTAS,69,45,3.80666249,0.034015609,-0.013970431,0.000195173,14746400,12327500,-0.75,0.19,0.47,0.04,0.11
29-07-2019,CTSH,40,93,0,0.022726565,0.01604182,0.00025734,5200600,8537800,0.11,0.54,-1.33,-0.47,-0.67
29-07-2019,DLTR,66,51,0,0.025126909,-0.002903811,8.43212E-06,9261100,8970100,0.57,0.11,-0.48,0.16,-0.28
29-07-2019,DXCM,47,84,-0.123060093,-0.039992424,-0.029564929,0.000874085,7612100,7860200,-11.93,-1.13,0.19,-0.17,0.92
29-07-2019,EA,64,81,0.025001302,0.008206184,0.018629929,0.000347074,25490400,34925500,0.9,0.24,-1.51,0.07,-0.23
29-07-2019,EBAY,35,85,0,-0.021830825,0.004462122,1.99105E-05,7240400,8680000,-0.31,0.17,-1.69,-0.01,-0.9
29-07-2019,EXC,51,87,0.096460266,-0.009162964,0.004709857,2.21828E-05,9202900,77907300,0.38,0.71,-0.63,-0.95,-0.6
29-07-2019,FAST,33,87,-0.022728251,-0.012220715,0.005626807,3.1661E-05,5632500,11613200,0.19,0.27,1.38,-0.09,1.19
29-07-2019,FB,41,46,3.828641396,0.009728608,0.106225932,0.011283949,35562151,185793900,0.69,0.26,-0.77,0.13,-0.39
29-07-2019,FISV,17,18,-0.328504067,0.000529217,0.03556021,0.001264529,20444400,17048800,-0.59,-0.5,-0.09,0.02,-0.22
29-07-2019,GILD,32,15,-0.470003629,0.006068192,-0.0008351,6.97392E-07,36284200,2467100,-0.33,0.08,0.26,-0.12,-0.1
29-07-2019,GOOG,33,90,0,0.043255963,-0.058872853,0.003466013,90380900,45061823,3.22,2.39,3.16,0.64,0.71
29-07-2019,IDXX,33,42,-0.068992871,-0.005761113,-0.029820531,0.000889264,84863200,21353200,-1.49,0.49,0.19,-0.43,-0.22
29-07-2019,ILMN,45,18,-0.105360516,0.012027883,0.046032531,0.002118994,24668400,40471000,0.49,-1.38,-2.14,0.2,-0.43
29-07-2019,INCY,67,25,0.274436846,-0.000168308,0.001516048,2.2984E-06,2266700,121203900,1.11,0.8,-0.66,-1.44,-0.75
29-07-2019,INTC,45,21,3.044522438,0.00069968,0.002008586,4.03442E-06,108055700,6688000,-0.75,0.19,0.47,0.04,0.11
29-07-2019,INTU,20,5,0,-0.007153916,-0.045109112,0.002034832,67846900,5876700,0.03,0.02,0.06,-0.02,0.02
29-07-2019,ISRG,57,49,-0.020202707,0.002216233,-0.030589098,0.000935693,8606700,10012100,-0.04,0.05,0.46,0.22,0.38
29-07-2019,JD,41,24,-0.287682072,-0.027092329,0.018321429,0.000335675,82172200,5563500,-1.54,0.2,-0.21,-0.38,0
29-07-2019,KDP,17,6,0,0.01696514,0.032726285,0.00107101,52419700,5090300,0.06,-0.01,0.08,-0.1,-0.07
29-07-2019,KHC,51,49,-0.05942342,0.067521653,-0.061286969,0.003756093,10414600,7849200,-1.19,-2.15,-2.37,0.29,-0.94
29-07-2019,KLAC,40,6,-0.773189888,-0.037011057,0.010296919,0.000106027,88237100,4859300,0.25,-0.45,-0.58,0.39,0.7
29-07-2019,LRCX,12,6,0,0.021530901,0.014256081,0.000203236,41799400,5137700,0.92,-0.53,-0.63,0.33,-0.43
29-07-2019,LULU,57,54,0.018692133,0.014107031,0.002276652,5.18314E-06,7776200,13446200,-1.87,-0.49,0.25,0.82,0.48
29-07-2019,MAR,18,52,3.951243719,0.016293624,0.085705552,0.007345442,25548200,194160600,-0.75,0.19,0.47,0.04,0.11
29-07-2019,MCHP,39,31,0.298492989,0.005857732,-0.009189677,8.44502E-05,10045300,53082700,0.11,0.54,-1.33,-0.47,-0.67
29-07-2019,MDLZ,47,53,0.099090903,0.007260737,0.099754717,0.009951004,22207000,98897100,0.57,0.11,-0.48,0.16,-0.28
29-07-2019,MELI,29,50,0.061875404,-0.107073057,-0.147805804,0.021846556,6013600,67253900,-11.93,-1.13,0.19,-0.17,0.92
29-07-2019,MNST,100,59,0.145711811,0.000799379,0.011056485,0.000122246,65224400,176949700,0.9,0.24,-1.51,0.07,-0.23
29-07-2019,MRVL,35,47,-0.138836445,0.101136419,-0.01019477,0.000103933,18049600,48276900,-0.31,0.17,-1.69,-0.01,-0.9
29-07-2019,MSFT,30,60,0.087011377,0.000464857,-0.052420227,0.00274788,13279000,85460100,0.38,0.71,-0.63,-0.95,-0.6
29-07-2019,MTCH,44,24,-0.459532329,0.015089121,-0.005542893,3.07237E-05,8962200,41399600,0.19,0.27,1.38,-0.09,1.19
29-07-2019,MU,58,41,3.713572067,0.027216335,-0.040821987,0.001666435,22584700,2368900,-0.75,0.19,0.47,0.04,0.11
29-07-2019,NFLX,13,23,0.090971778,-0.013286333,0.029303877,0.000858717,10292800,21235000,0.11,0.54,-1.33,-0.47,-0.67
29-07-2019,NTES,81,42,0,-0.003494947,0.0840183,0.007059075,10049600,2342500,0.57,0.11,-0.48,0.16,-0.28
29-07-2019,NVDA,18,11,-0.167054085,-0.115308737,-0.049727477,0.002472822,16656900,16235500,-11.93,-1.13,0.19,-0.17,0.92
29-07-2019,NXPI,83,27,0,0.076234021,0.024255276,0.000588318,17521100,9498700,0.9,0.24,-1.51,0.07,-0.23
29-07-2019,OKTA,10,7,0.336472237,0.0713769,0.010020636,0.000100413,10320100,14932500,-0.31,0.17,-1.69,-0.01,-0.9
29-07-2019,ORLY,75,18,0,0.037351567,0.003931727,1.54585E-05,10995300,2734400,0.38,0.71,-0.63,-0.95,-0.6
29-07-2019,PAYX,7,6,-0.15415068,-0.065043641,-0.050054551,0.002505458,11013000,14187200,0.19,0.27,1.38,-0.09,1.19
29-07-2019,PCAR,25,61,4.110873864,0.00737088,0.025640151,0.000657417,59628300,24575100,0.69,0.26,-0.77,0.13,-0.39
29-07-2019,PEP,43,33,-0.029852963,-0.023226197,0.007726143,5.96933E-05,2172300,62543900,-0.59,-0.5,-0.09,0.02,-0.22
29-07-2019,PYPL,50,62,-0.016000341,0.013775233,-0.019473777,0.000379228,3375300,6928200,-0.33,0.08,0.26,-0.12,-0.1
29-07-2019,QCOM,52,16,0.287682072,0.036107483,0.003786886,1.43405E-05,7628200,49720300,3.22,2.39,3.16,0.64,0.71
29-07-2019,REGN,34,16,-0.060624622,0.089237817,-0.086129136,0.007418228,28305500,1928900,-1.49,0.49,0.19,-0.43,-0.22
29-07-2019,ROST,67,29,-0.216223108,0.006753566,0.004739991,2.24675E-05,47534100,5354800,0.49,-1.38,-2.14,0.2,-0.43
29-07-2019,SBUX,14,37,0.176930708,0.046066189,0.018116671,0.000328214,8115600,3356900,1.11,0.8,-0.66,-1.44,-0.75
29-07-2019,SGEN,51,10,2.302585093,0.049809234,-0.017420743,0.000303482,5827100,199292500,-0.75,0.19,0.47,0.04,0.11
29-07-2019,SIRI,26,36,-0.130053128,0.046532651,0.02324869,0.000540502,127607400,10256700,0.11,0.54,-1.33,-0.47,-0.67
29-07-2019,SNPS,79,19,0.864997437,-0.046216767,0.244528361,0.059794119,7225500,161633500,0.57,0.11,-0.48,0.16,-0.28
29-07-2019,SPLK,38,55,-0.035718083,-0.119244972,-0.142482169,0.020301168,105737200,13639400,-11.93,-1.13,0.19,-0.17,0.92
29-07-2019,SWKS,72,63,0.741937345,0.009663861,-0.05748301,0.003304296,4279800,295638000,0.9,0.24,-1.51,0.07,-0.23
29-07-2019,TEAM,80,54,0.057158414,0.062296148,-0.075568871,0.005710654,154520900,12082500,-0.31,0.17,-1.69,-0.01,-0.9
29-07-2019,TMUS,44,28,-0.223143551,-0.027746382,-0.014130572,0.000199673,4045000,122101100,0.38,0.71,-0.63,-0.95,-0.6
29-07-2019,TSLA,15,33,-0.192371893,-0.01174186,-0.031528352,0.000994037,136833700,13969100,0.19,0.27,1.38,-0.09,1.19
29-07-2019,TXN,34,26,3.258096538,-0.054618562,0.01060324,0.000112429,3534900,5717500,0.69,0.26,-0.77,0.13,-0.39
29-07-2019,VRSK,64,30,-0.209720531,0.028118169,0.049489416,0.002449202,21619000,8329600,-0.59,-0.5,-0.09,0.02,-0.22
29-07-2019,VRSN,39,23,-0.448024723,-0.000587456,-0.011562237,0.000133685,21809200,11126900,-0.33,0.08,0.26,-0.12,-0.1
29-07-2019,VRTX,45,59,0,0.017445294,-0.031900389,0.001017635,2204700,3636700,3.22,2.39,3.16,0.64,0.71
29-07-2019,WBA,20,28,-0.251314428,0.016700217,0.029018977,0.000842101,9737700,29779000,-1.49,0.49,0.19,-0.43,-0.22
29-07-2019,WDAY,38,52,0,0.051364668,0.014552105,0.000211764,5924600,11414600,0.49,-1.38,-2.14,0.2,-0.43
29-07-2019,XEL,20,19,-0.313657559,0.007575488,0.017042596,0.00029045,8744800,2806400,1.11,0.8,-0.66,-1.44,-0.75
05-08-2019,AAPL,54,19,2.944438979,0.071249509,0.03188218,0.001016473,363997900,4533000,-0.75,0.19,0.47,0.04,0.11
05-08-2019,ADBE,38,44,0.120627988,-0.024885157,0.028025292,0.000785417,20988800,9415300,0.03,0.02,0.06,-0.02,0.02
05-08-2019,ADI,32,13,-0.268263987,0.057731475,-0.045390114,0.002060262,6573700,32450200,0.46,-0.23,-0.7,0.77,0
05-08-2019,ADP,46,16,0,-0.048882785,-0.038938604,0.001516215,385245000,3149000,-1.54,0.2,-0.21,-0.38,0
05-08-2019,ADSK,41,31,-0.062520357,0.078928974,0.004452631,1.98259E-05,29090900,26887400,0.06,-0.01,0.08,-0.1,-0.07
05-08-2019,AEP,48,11,-0.167054085,-0.03365461,0.011051295,0.000122131,8678200,43273600,1.66,0.54,0.73,0.12,0.16
05-08-2019,ALGN,40,13,-0.143100844,-0.016423853,-0.060219158,0.003626347,266140300,3063000,0.25,-0.45,-0.58,0.39,0.7
05-08-2019,AMAT,19,32,0,-0.007529738,-0.001268677,1.60954E-06,16372900,12421600,0.92,-0.53,-0.63,0.33,-0.43
05-08-2019,AMD,54,14,0.241162057,0.042531888,-0.05556261,0.003087204,3982200,49404800,-0.07,1.46,2.4,-0.67,0.88
05-08-2019,AMGN,53,32,3.465735903,0.009857291,0.082319007,0.006776419,58690900,5166000,-0.75,0.19,0.47,0.04,0.11
05-08-2019,AMZN,95,63,0,-0.010746514,0.000803566,6.45718E-07,6983000,6370500,0.03,0.02,0.06,-0.02,0.02
05-08-2019,ANSS,12,47,-0.192903666,0.034142629,0.002398143,5.75109E-06,8584300,1693200,0.46,-0.23,-0.7,0.77,0
05-08-2019,ASML,55,37,0.519875459,-0.052640934,-0.014130908,0.000199683,45895000,3697600,-1.54,0.2,-0.21,-0.38,0
05-08-2019,ATVI,90,63,-0.031252544,0.082645889,0.00014822,2.19692E-08,6648500,7273500,0.06,-0.01,0.08,-0.1,-0.07
05-08-2019,BIDU,56,55,0,0.029730416,0.022941895,0.000526331,14182000,2295000,1.66,0.54,0.73,0.12,0.16
05-08-2019,BIIB,53,64,0.757685702,-0.063975635,0.076522139,0.005855638,32271500,5126100,0.25,-0.45,-0.58,0.39,0.7
05-08-2019,BKNG,73,76,-0.013072082,0.003782297,0.003282724,1.07763E-05,6592600,7146400,0.92,-0.53,-0.63,0.33,-0.43
05-08-2019,CDNS,19,47,0.112477983,-0.047609829,-0.008482843,7.19586E-05,10904900,2552100,-0.07,1.46,2.4,-0.67,0.88
05-08-2019,CDW,26,42,3.737669618,0.157004652,3.44E-05,1.18336E-09,9676600,5836200,-0.75,0.19,0.47,0.04,0.11
05-08-2019,CERN,48,42,0.048790164,-0.04399206,-0.035769702,0.001279472,1942000,77497900,0.03,0.02,0.06,-0.02,0.02
05-08-2019,CHKP,75,44,-0.087011377,0.010830809,-0.012346856,0.000152445,30616900,10207800,0.46,-0.23,-0.7,0.77,0
05-08-2019,CHTR,24,36,0.057158414,0.025027493,0.003851508,1.48341E-05,8546400,5121500,-1.54,0.2,-0.21,-0.38,0
05-08-2019,CMCSA,36,42,0,0.063006127,0.014130572,0.000199673,2390800,72986800,0.06,-0.01,0.08,-0.1,-0.07
05-08-2019,COST,73,50,-0.131028262,0.015308359,0.03892765,0.001515362,14927800,9989400,1.66,0.54,0.73,0.12,0.16
05-08-2019,CPRT,50,44,0.173271721,-0.062416117,0.027878929,0.000777235,5732500,3620400,0.25,-0.45,-0.58,0.39,0.7
05-08-2019,CSCO,23,41,0.279584862,0.008924415,-0.008924415,7.96452E-05,1517800,120995200,0.92,-0.53,-0.63,0.33,-0.43
05-08-2019,CSX,61,38,-0.387765531,-0.06661553,-0.000489039,2.39159E-07,8411800,5735400,-0.07,1.46,2.4,-0.67,0.88
05-08-2019,CTAS,29,69,4.234106505,0.017345728,0.084103965,0.007073477,12327500,54061800,-0.75,0.19,0.47,0.04,0.11
05-08-2019,CTSH,31,40,-0.024692613,0.019251108,-0.01159505,0.000134445,8537800,52341300,0.11,0.54,-1.33,-0.47,-0.67
05-08-2019,DLTR,59,66,0.015267472,-0.016599063,-0.079870978,0.006379373,8970100,29931100,0.57,0.11,-0.48,0.16,-0.28
05-08-2019,DXCM,62,47,0.112477983,-0.149988403,-0.163769433,0.026820427,7860200,34569300,-11.93,-1.13,0.19,-0.17,0.92
05-08-2019,EA,34,64,-0.045809536,0.00289855,-0.053169293,0.002826974,34925500,82266100,0.9,0.24,-1.51,0.07,-0.23
05-08-2019,EBAY,42,35,0,0.002540149,-0.015580742,0.00024276,8680000,39027300,-0.31,0.17,-1.69,-0.01,-0.9
05-08-2019,EXC,34,51,-0.075507553,-0.087802704,-0.063912409,0.004084796,77907300,35492800,0.38,0.71,-0.63,-0.95,-0.6
05-08-2019,FAST,11,33,-0.141078598,-0.02089535,-0.033362879,0.001113082,11613200,55613100,0.19,0.27,1.38,-0.09,1.19
05-08-2019,FB,36,41,3.713572067,0.002144702,0.016989091,0.000288629,185793900,40185000,0.69,0.26,-0.77,0.13,-0.39
05-08-2019,FISV,19,17,0,-0.033685159,0.014255532,0.00020322,17048800,26262000,-0.59,-0.5,-0.09,0.02,-0.22
05-08-2019,GILD,63,32,0.064538521,-0.015031024,0.002036434,4.14706E-06,2467100,77216900,-0.33,0.08,0.26,-0.12,-0.1
05-08-2019,GOOG,46,33,0,0.107913203,-0.006946611,4.82554E-05,45061823,63710000,3.22,2.39,3.16,0.64,0.71
05-08-2019,IDXX,24,33,0,-0.000395266,-0.037711049,0.001422123,21353200,29357400,-1.49,0.49,0.19,-0.43,-0.22
05-08-2019,ILMN,29,45,-0.105360516,-0.009657113,-0.026196495,0.000686256,40471000,1974000,0.49,-1.38,-2.14,0.2,-0.43
05-08-2019,INCY,26,67,0,0.014761229,-0.005485116,3.00865E-05,121203900,29267592,0.31,-0.67,-1.5,0.89,-0.15
05-08-2019,INTC,53,45,3.80666249,0.018486837,-0.052035756,0.00270772,6688000,12485400,-0.75,0.19,0.47,0.04,0.11
05-08-2019,INTU,16,20,-0.262364264,-0.117903616,-0.044633372,0.001992138,5876700,30594300,0.03,0.02,0.06,-0.02,0.02
05-08-2019,ISRG,26,57,-0.051293294,0.027762674,-0.109047742,0.01189141,10012100,4525800,0.46,-0.23,-0.7,0.77,0
05-08-2019,JD,51,41,0.622529613,-0.051221779,-0.018213973,0.000331749,5563500,12431100,-1.54,0.2,-0.21,-0.38,0
05-08-2019,KDP,30,17,-0.057158414,0.01721322,0.025360615,0.000643161,5090300,31199900,0.06,-0.01,0.08,-0.1,-0.07
05-08-2019,KHC,37,51,0,0.025101111,-0.002769101,7.66792E-06,7849200,10102100,1.66,0.54,0.73,0.12,0.16
05-08-2019,KLAC,59,40,0.553385238,0.004772999,-0.045117623,0.0020356,4859300,6161100,0.25,-0.45,-0.58,0.39,0.7
05-08-2019,LRCX,32,12,-0.080042708,-0.012312078,0.009105493,8.291E-05,5137700,26680700,0.92,-0.53,-0.63,0.33,-0.43
05-08-2019,LULU,25,57,0.192903666,-0.011515336,-0.09649522,0.009311327,13446200,2394900,-0.07,1.46,2.4,-0.67,0.88
05-08-2019,MAR,27,18,2.890371758,-0.041825572,-0.00502608,2.52615E-05,194160600,112636000,-0.75,0.19,0.47,0.04,0.11
05-08-2019,MCHP,61,39,0.052643733,-0.076361905,0.015376296,0.00023643,53082700,12836400,0.11,0.54,-1.33,-0.47,-0.67
05-08-2019,MDLZ,56,47,0.714653386,0.02102384,0.023873947,0.000569965,98897100,117702400,0.57,0.11,-0.48,0.16,-0.28
05-08-2019,MELI,54,29,-0.188052232,-0.244580607,-0.080818322,0.006531601,67253900,7478500,-11.93,-1.13,0.19,-0.17,0.92
05-08-2019,MNST,65,100,0.693147181,0.018262384,-0.007818348,6.11266E-05,176949700,421347800,0.9,0.24,-1.51,0.07,-0.23
05-08-2019,MRVL,67,35,0.028987537,0.04592143,0.018535462,0.000343563,48276900,35072800,-0.31,0.17,-1.69,-0.01,-0.9
05-08-2019,MSFT,45,30,0,-0.034951842,0.001571227,2.46875E-06,85460100,114335300,0.38,0.71,-0.63,-0.95,-0.6
05-08-2019,MTCH,61,44,0.451985124,-0.045043727,0.1036856,0.010750704,41399600,20841400,0.19,0.27,1.38,-0.09,1.19
05-08-2019,MU,32,58,4.060443011,0.048299555,0.02183938,0.000476959,2368900,9379100,-0.75,0.19,0.47,0.04,0.11
05-08-2019,NFLX,22,13,0,0.083214348,-0.060366552,0.003644121,21235000,24338700,0.11,0.54,-1.33,-0.47,-0.67
05-08-2019,NTES,34,81,0.037740328,0.02812202,0.091373135,0.00834905,2342500,16483500,0.57,0.11,-0.48,0.16,-0.28
05-08-2019,NVDA,35,18,0.251314428,-0.010371774,-0.092711761,0.008595471,16235500,30460600,-11.93,-1.13,0.19,-0.17,0.92
05-08-2019,NXPI,42,83,0,0.071945116,-0.008425818,7.09944E-05,9498700,10812300,0.9,0.24,-1.51,0.07,-0.23
05-08-2019,OKTA,26,10,0,0.060210751,0.009805084,9.61397E-05,14932500,43476300,-0.31,0.17,-1.69,-0.01,-0.9
05-08-2019,ORLY,32,75,-0.013245227,-0.034976154,0.033938506,0.001151822,2734400,6423000,0.38,0.71,-0.63,-0.95,-0.6
05-08-2019,PAYX,31,7,0.15415068,-0.015773801,0.013773506,0.000189709,14187200,19919500,0.19,0.27,1.38,-0.09,1.19
05-08-2019,PCAR,40,25,3.218875825,0.01840912,0.019103896,0.000364959,24575100,1493700,0.69,0.26,-0.77,0.13,-0.39
05-08-2019,PEP,67,43,0.072320662,-0.048177982,-0.019355443,0.000374633,62543900,4037800,-0.59,-0.5,-0.09,0.02,-0.22
05-08-2019,PYPL,8,50,-0.131028262,-0.031380863,-0.023965818,0.00057436,6928200,4390500,-0.33,0.08,0.26,-0.12,-0.1
05-08-2019,QCOM,47,52,0,-0.041067223,0.012732434,0.000162115,49720300,38202500,3.22,2.39,3.16,0.64,0.71
05-08-2019,REGN,48,34,0.194156014,-0.001163149,0.032771708,0.001073985,1928900,32495900,-1.49,0.49,0.19,-0.43,-0.22
05-08-2019,ROST,55,67,-0.014815086,0.008618292,-0.010740932,0.000115368,5354800,12067200,0.49,-1.38,-2.14,0.2,-0.43
05-08-2019,SBUX,68,14,-0.251314428,0.038069019,0.019482179,0.000379555,3356900,36077200,0.31,-0.67,-1.5,0.89,-0.15
05-08-2019,SGEN,14,51,3.931825633,-0.023450743,0.048972209,0.002398277,199292500,46669300,-0.75,0.19,0.47,0.04,0.11
05-08-2019,SIRI,35,26,0.080042708,0.05030328,0.060127889,0.003615363,10256700,4485300,0.11,0.54,-1.33,-0.47,-0.67
05-08-2019,SNPS,22,79,0.680568398,-0.020709197,-0.07163925,0.005132182,161633500,19330700,0.57,0.11,-0.48,0.16,-0.28
05-08-2019,SPLK,62,38,0.502091944,-0.043379006,-0.187459243,0.035140968,13639400,14821500,-11.93,-1.13,0.19,-0.17,0.92
05-08-2019,SWKS,26,72,0.470003629,-0.016175808,-0.032334286,0.001045506,295638000,26280500,0.9,0.24,-1.51,0.07,-0.23
05-08-2019,TEAM,35,80,1.817077277,0.066288194,-0.036802378,0.001354415,12082500,4606500,-0.31,0.17,-1.69,-0.01,-0.9
05-08-2019,TMUS,25,44,-0.087011377,-0.045008072,-0.016336465,0.00026688,122101100,19550600,0.38,0.71,-0.63,-0.95,-0.6
05-08-2019,TSLA,20,15,-0.236388778,-0.013546046,-0.029397847,0.000864233,13969100,18090300,0.19,0.27,1.38,-0.09,1.19
05-08-2019,TXN,69,34,3.526360525,-0.024789924,-0.000139141,1.93602E-08,5717500,24610800,0.69,0.26,-0.77,0.13,-0.39
05-08-2019,VRSK,46,64,-0.015504187,0.001810859,0.019970658,0.000398827,8329600,12564100,-0.59,-0.5,-0.09,0.02,-0.22
05-08-2019,VRSN,30,39,-0.143100844,0.01701166,-0.013087316,0.000171278,11126900,3609000,-0.33,0.08,0.26,-0.12,-0.1
05-08-2019,VRTX,18,45,0.093090423,-0.013004667,0.060912592,0.003710344,3636700,8188900,3.22,2.39,3.16,0.64,0.71
05-08-2019,WBA,46,20,-0.182321557,-0.023414274,0.016345552,0.000267177,29779000,8004700,-1.49,0.49,0.19,-0.43,-0.22
05-08-2019,WDAY,29,38,0.082238098,0.050656649,0.006175082,3.81316E-05,11414600,5952100,0.49,-1.38,-2.14,0.2,-0.43
05-08-2019,XEL,37,20,-0.641853886,0.027485652,0.015812028,0.00025002,2806400,11642200,0.31,-0.67,-1.5,0.89,-0.15
12-08-2019,AAPL,36,54,3.988984047,0.017949931,-0.006641586,4.41107E-05,4533000,5060900,-0.75,0.19,0.47,0.04,0.11
12-08-2019,ADBE,7,38,-0.233614851,-0.027103866,0.008030731,6.44926E-05,9415300,18693100,0.03,0.02,0.06,-0.02,0.02
12-08-2019,ADI,54,32,0.031748698,-0.002092037,-0.001332236,1.77485E-06,32450200,10784200,0.46,-0.23,-0.7,0.77,0
12-08-2019,ADP,23,46,0,-0.022393664,-0.009283806,8.61891E-05,3149000,6446400,-1.54,0.2,-0.21,-0.38,0
